0895996914908131|Visa|buy|212.71|3228.19
0533994138419544|Visa|buy|130.57|3141.83
3143428114636443|MasterCard|buy|167.06|2324.16
4781009125027723|MasterCard|buy|489.23|4677.42
6014363388487886|MasterCard|buy|30.49|1748.96
5896972373065529|MasterCard|buy|97.61|1873.3
6052827985898571|MasterCard|buy|340.6|4399.86
0000378390825930|MasterCard|buy|265.44|2118.87
2521991753833705|MasterCard|buy|278.76|1075.58
8204708215852400|MasterCard|buy|430.09|2922.48
4726299593068335|Visa|buy|152.52|3437.24
8165856024298695|Visa|buy|100.68|1485.12
5239036077293585|Visa|buy|186.84|4354.09
0952865923787935|Visa|buy|355.88|4926.3
6257866893605949|Visa|buy|465.5|2119.02
2269451384207552|Visa|buy|60.58|4109.07
1954994079031017|Visa|buy|352.78|2311.71
3214144497568084|Visa|buy|223.38|3902.24
4734332676713817|Visa|buy|459.49|3252.17
2310583836426227|MasterCard|buy|126.98|3026.59
4621798073325228|MasterCard|buy|107.17|3298.07
8063648235227191|MasterCard|buy|75.87|4704.42
4792530633766375|MasterCard|buy|61.8|1013.72
5673249312264323|MasterCard|buy|181.5|2636.52
3310614958608845|MasterCard|buy|263.36|1776.16
0044418299532355|Visa|buy|316.08|3547.59
7985078750467991|MasterCard|buy|256.32|1441.07
3961759857484945|Visa|buy|80.81|3334.33
3637088504280380|MasterCard|buy|477.05|3025.54
1309927861160941|Visa|buy|433.4|2137.13
7942120622277267|MasterCard|buy|242.79|4602.53
9395468294157092|MasterCard|buy|114.15|4310.3
3595435624917929|Visa|buy|192.08|2287.75
1089472847467059|MasterCard|buy|141.67|3884.46
7988401908265665|Visa|buy|451.5|2245.8
5436480858896707|MasterCard|buy|85.84|2680.57
3855089162702841|Visa|buy|476.36|1469.02
0602950498733644|MasterCard|buy|24.45|3869.77
9367976863155626|MasterCard|buy|198.27|1060.93
8485003823534705|MasterCard|buy|202.18|3346.98
5335476844177442|Visa|buy|492.6|4035.72
2316729423889611|Visa|buy|165.81|4082.88
2791935852977159|Visa|buy|418.77|4408.68
4208475542731452|Visa|buy|276.96|4179.86
5585688592942492|MasterCard|buy|313.87|1897.32
4534473025402027|MasterCard|buy|54.15|4872.29
5420761040315258|Visa|buy|365.32|3327.52
8777938605940401|Visa|buy|114.66|4253.1
4534818636004936|MasterCard|buy|258.9|3513.76
5459449716145847|MasterCard|buy|458.37|1889.4
5830291106694511|Visa|buy|216.99|4716.22
9103946445025050|Visa|buy|368.8|1536.37
0585926214614177|MasterCard|buy|109.92|1897.86
4529193481327019|Visa|buy|133.25|3678.69
9371961462979181|MasterCard|buy|103.23|2760.75
2462241745648938|MasterCard|buy|133.49|2910.8
2068886728115382|Visa|buy|198.59|4475.55
8029551550662170|MasterCard|buy|180.45|1272.35
3952085236955670|MasterCard|buy|477.65|3292.09
2230304336743796|MasterCard|buy|239.54|3860.18
6614020805233962|MasterCard|buy|301.77|1109.34
3538261324783525|Visa|buy|432.9|2972.65
1752086228287811|Visa|buy|364.04|2916.37
4632253983404266|Visa|buy|420.04|4717.66
3692760242475021|MasterCard|buy|171.37|3275.06
2417563652961870|MasterCard|buy|233.26|2804.87
9184873534246666|Visa|buy|464.45|1078.84
8403025005905143|Visa|buy|482.3|4411.8
6338215035395451|MasterCard|buy|303.26|1716.49
4841319004592479|MasterCard|buy|300.95|4695.84
6159587861681861|Visa|buy|403.91|3186.39
2331852887039306|Visa|buy|194.15|4198.56
9433260324784189|Visa|buy|201.35|1441.26
3412490461107463|Visa|buy|298.05|2428.7
1154439019653252|MasterCard|buy|470.41|4782.04
0995912906236544|MasterCard|buy|365.62|4031.46
8619879017999138|Visa|buy|131.29|1179.94
0339103046307323|MasterCard|buy|187.97|3004.33
9096411400236954|MasterCard|buy|316.54|4961.21
7978261974989390|Visa|buy|279.89|4771.75
2089564707455563|MasterCard|buy|411.16|1046.67
9946805559067076|Visa|buy|231.54|2224.81
7428264095620530|Visa|buy|334.24|2615.28
3181174639077763|Visa|buy|145.69|4356.9
3023629233051436|Visa|buy|378.93|3538.84
8860314580406701|MasterCard|buy|440.25|1417.11
1692712608172478|Visa|buy|114.6|2894.51
5049342383516323|MasterCard|buy|355.45|4563.18
0610140664077195|Visa|buy|228.37|3253.8
7446085619141692|MasterCard|buy|483.65|2123.76
2145134444902764|MasterCard|buy|64.46|1456.91
4707514848876970|MasterCard|buy|314.67|1968.65
3511743007292264|MasterCard|buy|376.14|2759.6
5552423509425708|MasterCard|buy|465.05|4954.98
5110615487195256|MasterCard|buy|92.82|2618.76
2359412106848678|MasterCard|buy|98.11|2504.51
2965830979132195|MasterCard|buy|350.37|3640.59
9940922749417689|Visa|buy|248.89|1775.94
3603412687303056|MasterCard|buy|253.94|2801.2
4834267719263594|Visa|buy|188.97|1389.04
6624300162456781|MasterCard|buy|394.45|3248.84
7476369253537697|MasterCard|buy|277.46|3771.71
6504536015389864|MasterCard|buy|180.68|2247.97
6225868256509476|Visa|buy|18.56|2819.98
6360759311655159|Visa|buy|137.28|3212.56
9489624904603990|MasterCard|buy|310.56|3153.49
6461754572112592|Visa|buy|247.01|4909.39
6122026017370602|Visa|buy|114.47|3382.29
6239062584570266|MasterCard|buy|183.41|2905.51
7387495905508519|Visa|buy|48.25|4092.29
2873533495896744|Visa|buy|260.08|3062.21
4169237308901551|MasterCard|buy|15.1|4681.44
4032526203797126|MasterCard|buy|67.59|3892.6
2321300163695167|Visa|buy|352.2|1392.83
1218231699999549|Visa|buy|203.95|4629.53
4545774886479827|MasterCard|buy|97.34|4294.42
8259205540962586|Visa|buy|335.02|4833.43
1449405327021453|Visa|buy|471.95|3690.78
6789591267638767|MasterCard|buy|272.63|2392.21
6848733346960675|MasterCard|buy|133.3|4632.02
5633917083625820|MasterCard|buy|344.44|1113.42
2116301743151760|Visa|buy|123.38|1421.08
6081593713414876|MasterCard|buy|178.12|1781.11
5430317651587501|Visa|buy|146.3|1649.64
8187278799510945|MasterCard|buy|28.57|4500.96
3434416058629515|Visa|buy|176.06|1264.69
1807648084028219|MasterCard|buy|61.76|2167.88
2219527968929883|Visa|buy|496.29|2423.69
8663533354851833|MasterCard|buy|491.0|3165.92
8216018144276003|MasterCard|buy|205.38|1681.6
4555080745450122|MasterCard|buy|328.5|4601.51
9177705252833593|MasterCard|buy|398.33|4300.85
5516485327715612|MasterCard|buy|201.18|3966.32
7914678625403761|Visa|buy|340.42|4881.93
3654915324012549|MasterCard|buy|105.38|2281.39
8652865421712790|Visa|buy|144.3|4118.84
5495783170683574|Visa|buy|11.06|3353.18
0932559689717138|Visa|buy|52.52|4024.55
9204885371963965|MasterCard|buy|369.66|1777.85
6694106833753385|MasterCard|buy|47.23|2822.07
7296140669332540|Visa|buy|238.14|2859.12
2217946523085779|Visa|buy|302.73|1418.51
5001483504588114|Visa|buy|175.8|3323.74
3947403777241636|MasterCard|buy|338.04|2920.55
8867326215690846|MasterCard|buy|74.03|4141.55
5931979121247323|Visa|buy|260.9|3602.7
7854620920151666|Visa|buy|126.06|3743.43
2899885948468787|Visa|buy|262.65|1860.99
3621297246419654|Visa|buy|202.74|1698.48
0633200936113030|MasterCard|buy|90.67|3631.25
5903000382433093|MasterCard|buy|441.18|1474.58
2867598006835909|Visa|buy|19.7|4796.83
2657890508374897|MasterCard|buy|13.35|3850.02
7938841123856706|Visa|buy|134.24|4565.0
2799421708375389|Visa|buy|433.99|4340.74
9718034385717712|MasterCard|buy|139.66|4494.32
0477034796246831|Visa|buy|199.73|2691.76
0990639643227651|Visa|buy|317.56|1948.61
1350292813669136|MasterCard|buy|291.29|1303.86
4631483594500987|Visa|buy|419.37|3682.64
3905470277979920|MasterCard|buy|299.79|1823.14
5246396632993404|Visa|buy|150.32|1112.1
5817218723411923|MasterCard|buy|341.26|4505.38
1729666657259076|Visa|buy|226.41|1042.93
4582889981547166|MasterCard|buy|342.1|1756.53
5517461009240848|MasterCard|buy|348.34|4336.79
3363457884772853|Visa|buy|21.23|1863.31
9109901860135154|Visa|buy|225.42|4700.68
8367880279240118|MasterCard|buy|296.04|2602.0
8408623128062241|Visa|buy|304.04|3996.61
7530706761305867|Visa|buy|79.23|2160.18
2726775996539465|MasterCard|buy|75.92|1992.51
4075434531694527|MasterCard|buy|210.84|3492.4
6014064736913656|MasterCard|buy|308.23|3821.05
7311583995611301|MasterCard|buy|489.78|4111.96
1958625463926987|Visa|buy|48.23|4495.25
4019433083943964|Visa|buy|127.1|1899.63
6070420394360131|MasterCard|buy|161.97|3684.44
7403311407691534|MasterCard|buy|409.72|1016.53
6973037969616456|MasterCard|buy|398.45|3047.53
8505184335981671|Visa|buy|320.47|4814.43
6775204143108859|Visa|buy|309.46|3585.58
0424042433362202|Visa|buy|376.88|3370.27
0871287332351537|Visa|buy|299.05|3002.37
1836210493759076|Visa|buy|439.55|2538.9
4315017684121082|Visa|buy|463.69|2499.25
9647447640372132|Visa|buy|215.47|1646.62
9859366268326332|Visa|buy|170.75|4148.68
9338301294056499|MasterCard|buy|310.48|1542.1
2470526632809105|MasterCard|buy|331.04|3155.31
3670570250725539|Visa|buy|441.26|2348.1
7030868397162392|Visa|buy|263.64|3304.53
6365471390605661|MasterCard|buy|118.01|2628.51
0395117096907880|Visa|buy|445.68|3258.53
3601286423972361|Visa|buy|104.85|2042.12
4098790159549636|MasterCard|buy|484.48|3370.67
1397450013472696|MasterCard|buy|322.58|3346.82
0350133796103884|Visa|buy|74.14|1740.54
4219742783049084|MasterCard|buy|430.07|3183.75
7696175665828584|MasterCard|buy|475.12|4208.94
7700330864336088|Visa|buy|345.36|1219.15
1482732848598870|MasterCard|buy|346.87|4780.9
5945724874169983|MasterCard|buy|30.27|2350.98
2844909374689335|MasterCard|buy|470.99|4910.89
4078445703868825|MasterCard|buy|80.99|4545.16
1260014962919417|Visa|buy|354.99|3201.94
0017349259264602|MasterCard|buy|485.93|2035.48
5349469432117686|Visa|buy|421.01|3722.66
3534521901266959|Visa|buy|264.72|3577.8
6359726899908157|MasterCard|buy|237.86|3233.0
0652732609709847|MasterCard|buy|17.43|1707.06
4201037405367807|Visa|buy|72.28|2460.68
7260376519718241|MasterCard|buy|314.17|1708.87
7390759293264864|Visa|buy|369.65|1595.4
1430542275337152|MasterCard|buy|377.63|2815.13
4900385991552155|MasterCard|buy|205.79|3900.52
8646921439232930|MasterCard|buy|30.43|1348.02
7688005244555227|MasterCard|buy|182.53|1561.8
0183756605674493|Visa|buy|451.78|2385.4
0434952603891652|Visa|buy|469.18|1195.1
3524071465109037|Visa|buy|107.38|4775.6
1334148946876090|Visa|buy|223.69|2683.22
9553788537078192|MasterCard|buy|49.83|2516.71
0904569535427737|MasterCard|buy|289.81|3710.9
6860384699200793|Visa|buy|37.7|1309.96
2644125586981851|MasterCard|buy|410.02|4176.86
0721145858821460|Visa|buy|140.6|1845.09
3789819059916847|Visa|buy|259.02|4768.23
2595476335247154|MasterCard|buy|27.33|3499.66
6925253521885647|Visa|buy|66.64|2030.18
7270617648464544|Visa|buy|272.66|1657.9
7265452080259894|Visa|buy|194.18|2579.12
0086239313346043|MasterCard|buy|33.25|4384.15
5180036683500872|MasterCard|buy|71.41|4281.15
3815437351103931|Visa|buy|364.59|2389.72
0779465789358987|Visa|buy|241.69|1702.5
3706802757157901|MasterCard|buy|248.21|1982.19
3236602326546368|Visa|buy|154.86|4412.01
6639403251924595|Visa|buy|271.59|4457.82
2618298263193863|Visa|buy|133.05|1189.8
4315476668004812|MasterCard|buy|161.38|1569.57
9435224545272187|MasterCard|buy|446.67|3058.4
4187079445668311|MasterCard|buy|73.35|3485.46
5229203031724135|MasterCard|buy|478.78|1310.33
5062871376440458|MasterCard|buy|431.75|3318.53
9661330261528252|Visa|buy|221.69|2609.48
6044372229079954|MasterCard|buy|146.88|2926.15
3436086078924268|Visa|buy|316.44|2521.66
5596114182398909|MasterCard|buy|146.22|2040.45
0906109513252657|MasterCard|buy|202.73|3154.61
1313531686732092|Visa|buy|453.27|3717.28
4011032055014158|Visa|buy|14.97|1788.06
5487991838634356|MasterCard|buy|456.02|2502.03
6970124562499907|MasterCard|buy|39.08|3225.35
1575995622874205|Visa|buy|79.87|2470.1
5216595688777370|MasterCard|buy|111.18|1277.85
3187323029670126|MasterCard|buy|132.13|3614.41
3916894516805490|Visa|buy|137.41|3433.59
9287162883177699|MasterCard|buy|121.09|3089.95
3837832961423497|MasterCard|buy|136.27|3765.81
6693745255471703|Visa|buy|141.29|2502.0
4232672911622101|Visa|buy|268.05|2964.37
9873228627276376|MasterCard|buy|42.64|4369.36
1700512991260077|Visa|buy|152.36|2777.44
7769348134656499|Visa|buy|420.19|4962.53
1553497071844568|MasterCard|buy|96.58|4117.06
4507360841391709|MasterCard|buy|165.16|2050.23
7375605217238677|MasterCard|buy|320.21|2372.69
4971570791167623|MasterCard|buy|469.13|1710.23
9666001727471949|MasterCard|buy|85.34|1382.85
9562755017593609|MasterCard|buy|207.13|2291.44
7935836584314527|MasterCard|buy|319.5|2682.17
5667386150963932|MasterCard|buy|264.58|3182.09
3642635216285667|Visa|buy|456.14|3122.25
8182198206194156|Visa|buy|110.42|1225.31
0434171508969667|MasterCard|buy|107.76|1472.61
7077346376636314|MasterCard|buy|343.62|1899.1
2488117833516393|Visa|buy|247.09|2895.17
2041801663941471|Visa|buy|494.34|4112.3
9957450522389865|MasterCard|buy|57.81|4118.11
9164180635244339|MasterCard|buy|66.86|3075.12
0135440817127763|MasterCard|buy|476.44|1205.03
3793461397720362|MasterCard|buy|424.15|3166.48
6476786289905353|Visa|buy|391.06|4002.67
2981004147655829|MasterCard|buy|415.12|4259.19
7232934865883796|MasterCard|buy|47.7|3801.42
9806544791883893|Visa|buy|433.89|1805.7
2610753639336566|Visa|buy|358.15|1240.17
9488420461701139|Visa|buy|170.02|2576.49
6682248433943046|Visa|buy|417.97|1933.77
5544457124633090|MasterCard|buy|451.33|3966.69
1669102627465926|MasterCard|buy|319.79|2396.78
9555791323016472|MasterCard|buy|71.71|3358.24
5898873759071176|MasterCard|buy|391.73|3781.22
2204790701621224|MasterCard|buy|415.34|4538.2
6411213683708274|Visa|buy|351.68|1128.1
4706364229894160|Visa|buy|196.08|1160.03
4676694895096446|Visa|buy|244.5|3741.5
2948044133624785|Visa|buy|210.46|2895.6
3119703904043708|Visa|buy|216.16|4522.29
9164522843127634|MasterCard|buy|458.14|3723.83
1480284815565893|Visa|buy|374.97|4994.73
3932416781186856|MasterCard|buy|499.27|3902.37
2615124327557270|MasterCard|buy|198.01|1727.84
7817573747774273|Visa|buy|331.25|1444.56
2534500946908287|MasterCard|buy|367.89|4030.41
5010123145888833|MasterCard|buy|35.04|1680.44
7195103608466292|MasterCard|buy|224.48|2844.55
1857635481248557|Visa|buy|13.25|4173.5
2266871060107620|Visa|buy|306.22|4051.73
6673077090059027|MasterCard|buy|317.13|3691.58
6384064721797893|Visa|buy|31.28|2816.69
0750749431577799|Visa|buy|350.33|3049.61
5282760758737939|Visa|buy|83.27|4641.26
8736122853239296|Visa|buy|194.17|3121.79
5130483676599014|Visa|buy|459.18|1102.78
4939117300401506|MasterCard|buy|370.71|4216.84
3674762855933727|Visa|buy|308.8|4017.36
9537383351524294|Visa|buy|200.63|3019.98
4403760485567479|MasterCard|buy|186.31|3515.84
7700525341285089|Visa|buy|378.23|1781.65
0553133251582384|MasterCard|buy|191.52|3232.58
3233455738821937|Visa|buy|77.16|3731.7
6437846738505973|MasterCard|buy|161.27|4922.11
7014699539877137|MasterCard|buy|204.47|4105.45
5600007429189470|Visa|buy|190.78|2367.81
8846586091178480|MasterCard|buy|385.37|1476.64
5523230991506465|Visa|buy|476.01|3853.84
3106327552013604|Visa|buy|171.61|3030.41
7738465129686458|Visa|buy|415.59|3443.01
8408460585843821|Visa|buy|51.45|3421.34
2048438652063858|Visa|buy|106.67|4115.94
0781315151637083|Visa|buy|19.89|3752.65
3268654857000872|Visa|buy|313.49|2051.49
4756133557288248|Visa|buy|445.91|4838.36
7854548949933421|MasterCard|buy|46.33|1656.33
8617815730432428|Visa|buy|210.03|1734.67
6239717286185053|Visa|buy|397.2|1556.86
6294928931129985|Visa|buy|128.96|4555.96
7204980115351958|MasterCard|buy|265.01|2494.85
1205502050773106|MasterCard|buy|417.87|3576.7
2752442932669489|MasterCard|buy|209.96|2179.33
7647185274751492|Visa|buy|74.45|4132.36
2609756007175560|Visa|buy|496.22|2021.5
6891923587597736|MasterCard|buy|174.57|2109.58
3428801592570333|MasterCard|buy|113.46|2655.59
9260508791633429|MasterCard|buy|179.05|4238.56
1366166958652644|MasterCard|buy|193.75|1352.88
7784870888226745|MasterCard|buy|154.69|2235.83
7475220555266550|Visa|buy|222.43|4839.17
7178869741142497|MasterCard|buy|398.5|3027.69
8556620821712592|MasterCard|buy|10.13|1904.14
0660116984394735|MasterCard|buy|427.42|4430.98
7531971405664644|MasterCard|buy|43.84|4383.21
9674649602456096|Visa|buy|173.84|4497.42
1429589371530918|Visa|buy|211.21|3041.9
6837191946171135|Visa|buy|229.31|1065.32
3761477818593158|MasterCard|buy|384.05|2596.0
9095115677762349|MasterCard|buy|215.93|4378.66
9863708876339721|MasterCard|buy|315.87|3706.13
6613200872337154|Visa|buy|118.87|4358.34
5946819723266106|MasterCard|buy|257.99|2631.45
4558627268423489|MasterCard|buy|417.18|1963.4
7001628288580017|Visa|buy|95.14|3758.06
4952344674201721|Visa|buy|378.43|1398.17
5189775261884058|Visa|buy|195.71|4093.4
5525186466822683|MasterCard|buy|375.37|1955.34
8111603325153467|MasterCard|buy|393.88|3729.65
9705150204997117|MasterCard|buy|219.36|4655.64
4179943711266431|Visa|buy|183.11|2142.16
4009782192029192|MasterCard|buy|46.36|3158.73
6658912586720172|MasterCard|buy|401.29|2455.37
8706242029302873|Visa|buy|212.74|4650.19
1940179824375994|MasterCard|buy|41.62|3588.27
2454516854523175|MasterCard|buy|180.26|2136.64
4440050338022354|MasterCard|buy|18.31|4646.38
3101544513825385|MasterCard|buy|17.76|4848.13
3977251996472661|Visa|buy|15.53|1663.98
0154223475217496|Visa|buy|350.18|4853.79
6154187680515806|MasterCard|buy|479.18|2568.44
4604566804280973|MasterCard|buy|402.38|4937.91
9672441708986447|MasterCard|buy|56.96|2857.05
8281003628029295|Visa|buy|340.47|4035.08
0245783966331054|Visa|buy|283.88|4648.33
5700810746439581|MasterCard|buy|437.02|1780.03
1287694937477734|Visa|buy|188.94|3333.11
4451683055950568|MasterCard|buy|109.03|1012.26
2042128722845203|Visa|buy|205.05|4623.86
3640054064251431|Visa|buy|331.14|2011.86
1624830131284870|MasterCard|buy|385.65|3117.57
4427123116356968|Visa|buy|85.98|1130.71
3870839688793557|MasterCard|buy|305.23|3114.34
4742538369339175|Visa|buy|210.92|1136.19
7299449194638270|Visa|buy|474.83|2745.79
7555327273289499|Visa|buy|128.79|2224.97
3111184824726041|MasterCard|buy|460.46|3354.15
0797308061455813|Visa|buy|417.03|4804.17
2008011889172115|MasterCard|buy|202.83|2715.66
7328366766134094|MasterCard|buy|286.55|2721.7
0156807970244541|Visa|buy|106.21|3485.4
8601403191353449|Visa|buy|86.02|2436.22
4026199725030369|MasterCard|buy|247.59|3792.76
2412191668379991|Visa|buy|211.55|2031.72
3828752763561763|MasterCard|buy|176.27|3219.43
1506169430499978|Visa|buy|273.41|3707.87
5030322050976702|MasterCard|buy|242.65|3541.68
3551646382353504|MasterCard|buy|257.47|2143.95
2348483674684940|MasterCard|buy|325.57|1101.4
1949247234585751|Visa|buy|221.87|3638.05
2102857209766984|Visa|buy|393.1|2414.6
3133797785500748|Visa|buy|153.23|3978.1
7892889246942072|Visa|buy|53.5|3705.07
3947112557185668|Visa|buy|400.47|2732.22
9315976127753876|MasterCard|buy|449.67|4274.46
0631444103322688|MasterCard|buy|373.95|2842.62
7437631694292422|MasterCard|buy|90.5|1060.18
2274854746290014|Visa|buy|484.9|2703.54
4351688836664622|MasterCard|buy|267.24|2724.73
2722308376099336|MasterCard|buy|487.52|2119.36
5583902675429957|Visa|buy|151.52|2055.84
3919462907283051|Visa|buy|499.14|2275.42
9408112286656562|Visa|buy|300.34|1886.44
4921937913475553|MasterCard|buy|83.18|1551.09
1561604556160360|MasterCard|buy|371.38|2273.0
4060651082781039|Visa|buy|244.4|2932.66
2963558408256905|MasterCard|buy|448.44|1958.92
5839153831205258|MasterCard|buy|177.79|2923.57
3892633027817057|MasterCard|buy|293.8|3693.62
9226586099141947|Visa|buy|117.24|2331.47
0404237196480690|Visa|buy|260.99|2084.36
0543675578815261|MasterCard|buy|315.21|4276.4
0227766696028251|MasterCard|buy|457.38|1332.43
3309985974092071|Visa|buy|382.09|4967.32
9112830375771303|MasterCard|buy|240.86|2939.94
1973728856975874|MasterCard|buy|310.92|1338.42
6477436032735622|MasterCard|buy|446.56|3611.95
3702888045592555|MasterCard|buy|261.88|1858.27
2986479169879135|MasterCard|buy|190.06|1967.59
7434824218642275|Visa|buy|486.96|2512.53
6311175966453897|MasterCard|buy|333.84|3980.29
4475377242489384|MasterCard|buy|53.63|1304.55
5167449630195634|Visa|buy|145.38|4084.63
4046885682226836|Visa|buy|305.47|2597.16
0141314404827657|Visa|buy|399.28|3003.94
6633319291465036|Visa|buy|44.14|4460.58
2081068549148776|MasterCard|buy|101.89|1612.28
5335021375265496|Visa|buy|455.72|2817.83
5526759927656118|Visa|buy|299.59|4000.71
9827718917975118|MasterCard|buy|261.56|3455.45
2180586111068753|Visa|buy|462.87|4186.78
0360067523459785|Visa|buy|335.09|4526.67
9545621418183344|MasterCard|buy|415.29|1607.08
9996576355956424|MasterCard|buy|362.55|4777.65
9458639658388702|Visa|buy|450.54|4026.49
7459994503591298|Visa|buy|335.1|2265.46
1984203777663343|MasterCard|buy|232.65|4533.25
9732450619623645|Visa|buy|110.5|4744.58
6752569188354407|Visa|buy|349.85|1920.93
5506181001778348|MasterCard|buy|23.05|3370.71
3661407081066070|MasterCard|buy|172.15|4745.0
9864648791035459|MasterCard|buy|121.43|3141.36
6246274572589697|Visa|buy|167.97|3036.13
7515387944481798|Visa|buy|311.21|3803.82
7944281054375665|Visa|buy|30.25|1018.94
6398044539074114|Visa|buy|114.3|2209.28
3094194007642804|Visa|buy|379.4|1722.36
4050749510646147|Visa|buy|135.1|3375.45
5187200470726610|Visa|buy|67.3|3778.61
8008535452791692|MasterCard|buy|208.21|1904.38
7847609526289941|MasterCard|buy|387.48|2985.05
6567957859011346|MasterCard|buy|378.92|4037.8
3214808326712951|Visa|buy|437.8|3542.99
3801013423319469|MasterCard|buy|395.61|4533.38
8452080176077981|Visa|buy|151.49|2312.23
5567882770111522|MasterCard|buy|107.68|3069.41
3626846008912547|MasterCard|buy|259.95|4571.2
9711214215028127|Visa|buy|330.94|4506.88
9651902769556268|MasterCard|buy|385.79|2151.61
0168046131358121|Visa|buy|303.58|2665.65
0382747962049148|MasterCard|buy|240.25|3412.04
0795394643104577|Visa|buy|385.97|4669.2
2015862251486557|MasterCard|buy|166.9|1731.95
0185157198698335|MasterCard|buy|335.23|1938.21
7919203914678696|MasterCard|buy|382.25|2079.02
4350162141388609|MasterCard|buy|364.81|3177.35
4175517665490981|Visa|buy|448.05|4297.27
9812122167631389|MasterCard|buy|243.71|4785.49
7676232212674813|MasterCard|buy|383.04|4223.91
0785249163749620|Visa|buy|215.4|1349.15
2077061503504281|MasterCard|buy|328.68|4624.35
0992240550574304|MasterCard|buy|202.92|2916.88
1377036207989737|Visa|buy|207.65|1750.92
0728585539785724|MasterCard|buy|429.47|4474.56
9789208523526205|Visa|buy|488.62|4588.11
7848581423050768|Visa|buy|227.1|4691.57
1476144156746559|Visa|buy|181.71|2072.3
8043086626048240|Visa|buy|279.19|2241.61
4383422857066282|Visa|buy|19.38|2438.93
9521149509586453|MasterCard|buy|458.24|3813.89
1433755024455611|MasterCard|buy|376.21|4538.98
8668868252181506|Visa|buy|118.14|3478.81
2156385345644929|MasterCard|buy|435.3|2652.11
9867253247645437|MasterCard|buy|318.76|4372.51
1810112014042147|MasterCard|buy|163.53|3908.15
2392822663881849|MasterCard|buy|306.74|1959.73
0541345554767781|Visa|buy|76.78|1975.43
5489958138484190|Visa|buy|137.62|1498.65
8555919692537594|MasterCard|buy|184.49|2703.7
2459132103173445|MasterCard|buy|287.09|4998.64
7030395695875350|Visa|buy|424.38|3227.47
6001069745116939|Visa|buy|122.09|1321.12
9651898250037507|MasterCard|buy|425.54|1527.13
2169484874762225|MasterCard|buy|161.86|2600.4
6497841352712435|Visa|buy|461.28|1969.53
7882981416891047|Visa|buy|11.6|4709.89
1348017458088155|Visa|buy|487.0|1247.62
0670384648011751|Visa|buy|362.13|4696.7
5432342224860760|MasterCard|buy|94.37|4417.7
4681320580931813|Visa|buy|294.74|1089.04
1694108492989699|MasterCard|buy|19.26|4996.29
5281015094308652|MasterCard|buy|373.73|4886.23
0406541447123832|Visa|buy|241.17|1958.56
0770251100969005|Visa|buy|293.5|3526.68
3554848127926518|Visa|buy|318.64|3623.53
1839080013567309|MasterCard|buy|253.52|2881.39
1211424044660340|MasterCard|buy|206.87|4020.65
1088020127233897|MasterCard|buy|421.29|2786.08
5104438699583434|MasterCard|buy|26.39|1221.13
5155047303819125|Visa|buy|416.94|2710.2
